Student_ID,CGPA,Previous_Semester,Communication_Skills,Technical_Skills,Aptitude_Score,Projects_Completed,Internships,Certifications,Extracurricular_Activities,Backlogs,Soft_Skills,Programming_Skills,College_Tier,Stream,Placement,Package_LPA
STU00944,6.88,6.71,2.9,4.6,25.2,3,3,0,2.7,0,6.5,6.1,3,Mechanical,No,0.0
STU00945,9.22,9.68,8.2,5.0,67.8,3,4,4,3.3,0,9.3,5.3,2,IT,Yes,18.0
STU00946,5.72,6.33,4.4,2.8,32.3,1,1,0,1.0,1,6.1,4.9,3,Computer Science,No,0.0
STU00947,5.17,4.85,5.6,1.0,53.6,0,0,0,5.5,0,9.5,3.2,4,IT,No,0.0
STU00948,6.17,6.57,4.0,2.1,31.6,1,2,2,4.1,0,7.9,4.1,2,Mechanical,No,0.0
STU00949,6.95,6.57,4.3,4.4,51.0,3,3,2,2.3,1,6.0,6.4,3,Computer Science,No,0.0
STU00950,7.29,8.41,7.3,7.0,47.2,2,1,3,4.4,0,10.0,7.6,1,IT,Yes,17.4
STU00951,6.71,6.36,7.6,2.6,41.0,0,2,1,1.0,0,8.9,5.2,2,IT,No,0.0
STU00952,7.42,7.93,5.4,5.4,57.9,2,2,3,1.0,0,6.7,4.1,2,Mechanical,No,0.0
STU00953,5.5,5.92,2.7,1.8,33.0,1,1,1,1.1,1,4.6,3.7,4,Mechanical,No,0.0
STU00954,8.73,8.89,7.6,5.5,86.1,0,3,3,5.6,0,8.4,5.0,2,Mechanical,Yes,18.0
STU00955,6.9,6.56,4.5,5.2,25.5,2,0,2,4.2,1,9.2,5.8,1,Computer Science,No,0.0
STU00956,8.34,8.26,7.0,4.6,68.3,4,2,2,6.3,0,10.0,6.4,2,Computer Science,Yes,18.0
STU00957,7.41,6.33,4.9,3.1,52.3,2,1,2,4.4,0,8.5,3.7,3,Computer Science,No,0.0
STU00958,7.55,7.66,7.8,5.2,53.8,1,2,3,3.0,0,9.6,4.8,4,Mechanical,No,0.0
STU00959,7.68,7.85,4.5,6.7,59.1,5,0,3,4.8,1,9.1,9.2,4,Electronics,Yes,16.54
STU00960,7.54,7.61,6.2,5.5,66.3,3,2,1,5.8,0,9.3,8.5,3,Electronics,Yes,18.0
STU00961,7.77,6.28,4.9,3.2,59.3,3,1,4,4.3,0,9.9,5.1,1,Civil,No,0.0
STU00962,8.59,7.96,5.8,5.2,74.7,4,4,2,3.1,0,8.7,7.4,3,Computer Science,Yes,16.54
STU00963,7.24,6.87,4.6,5.5,52.5,2,3,1,6.9,0,10.0,7.2,2,IT,Yes,18.0
STU00964,7.85,8.0,6.8,6.9,44.4,2,2,3,3.5,0,9.1,6.2,3,Computer Science,No,0.0
STU00965,6.89,7.03,6.3,4.1,48.1,1,1,1,5.4,0,10.0,3.9,1,Electronics,No,0.0
STU00966,8.73,8.64,7.2,5.4,77.7,5,1,5,2.5,0,9.7,7.9,2,Electronics,Yes,16.57
STU00967,6.19,6.51,4.2,5.0,38.6,3,2,0,4.4,0,7.6,5.5,4,Civil,No,0.0
STU00968,9.16,8.65,6.9,6.5,54.3,5,4,2,3.0,0,10.0,6.7,2,Mechanical,Yes,17.16
STU00969,6.95,7.26,6.3,3.2,57.0,2,3,1,3.6,0,9.8,5.7,2,Civil,No,0.0
STU00970,5.28,5.52,5.0,1.0,40.3,0,0,0,4.2,1,9.0,4.3,4,Computer Science,No,0.0
STU00971,7.15,7.34,1.1,2.7,41.9,1,0,0,5.5,0,8.2,5.2,3,Mechanical,No,0.0
STU00972,6.18,6.09,3.9,6.4,40.6,2,1,0,4.3,2,8.6,5.0,2,IT,No,0.0
STU00973,8.01,8.93,5.5,6.9,55.9,1,2,4,6.2,0,9.1,4.1,3,Computer Science,Yes,17.26
STU00974,6.22,6.47,5.4,2.3,43.8,2,0,0,4.3,0,10.0,4.8,2,Computer Science,No,0.0
STU00975,6.46,5.98,4.5,5.4,53.4,2,0,0,1.8,0,7.0,8.0,3,Civil,No,0.0
STU00976,4.73,4.85,4.3,1.9,27.0,3,0,0,1.5,1,8.9,3.8,3,Civil,No,0.0
STU00977,6.46,6.84,3.0,3.9,54.1,1,3,2,3.9,0,7.3,6.5,3,Computer Science,No,0.0
STU00978,4.09,4.0,3.1,1.0,20.3,0,0,0,1.0,2,6.7,3.1,2,Computer Science,No,0.0
STU00979,5.1,5.64,4.8,1.1,54.8,1,1,0,5.1,1,10.0,3.2,3,Computer Science,No,0.0
STU00980,7.91,8.1,3.5,5.0,77.5,2,1,4,3.9,0,7.5,6.6,4,Electronics,No,0.0
STU00981,7.94,6.77,9.5,2.8,47.2,4,3,4,4.3,0,10.0,6.3,3,Computer Science,Yes,18.0
STU00982,7.51,7.66,7.2,4.0,39.4,3,3,1,2.5,0,8.5,6.3,1,Computer Science,No,0.0
STU00983,5.84,5.64,4.1,2.6,52.5,1,1,0,3.9,1,8.4,4.6,2,Electronics,No,0.0
STU00984,6.94,7.21,3.7,5.5,52.6,0,2,4,1.9,0,7.9,5.0,3,Computer Science,No,0.0
STU00985,7.0,7.47,4.7,3.3,56.6,3,2,1,1.3,1,7.1,5.0,4,Civil,No,0.0
STU00986,5.61,5.71,4.0,3.3,31.0,2,1,2,1.3,0,6.5,5.9,2,Computer Science,No,0.0
STU00987,8.8,9.63,7.1,3.7,62.8,3,3,5,4.7,0,10.0,5.5,2,Electronics,Yes,18.0
STU00988,8.05,7.96,8.1,6.7,54.3,3,1,3,3.7,0,8.3,7.4,1,Electronics,Yes,18.0
STU00989,6.73,7.04,4.1,2.6,51.5,1,2,3,6.6,0,10.0,6.2,3,Computer Science,No,0.0
STU00990,7.03,7.43,5.9,4.2,35.3,1,0,1,5.3,0,9.1,5.9,3,Electronics,No,0.0
STU00991,7.25,7.2,3.3,4.8,50.8,2,2,2,3.8,1,7.4,7.9,4,Electronics,No,0.0
STU00992,4.55,4.94,2.4,1.3,20.0,0,0,0,2.7,0,7.5,3.2,4,Electronics,No,0.0
STU00993,6.7,6.4,5.3,3.5,41.4,3,0,3,5.5,1,8.7,8.3,1,Civil,No,0.0
STU00994,6.18,5.97,5.4,1.5,42.3,2,1,1,6.6,1,8.7,3.8,2,Mechanical,No,0.0
STU00995,5.8,5.14,2.9,1.5,46.5,0,1,2,3.9,1,8.2,4.4,2,Computer Science,No,0.0
STU00996,6.66,6.78,4.1,4.8,54.4,2,1,2,3.9,0,6.9,6.5,3,Electronics,No,0.0
STU00997,9.16,9.32,8.9,5.9,76.4,2,4,6,5.1,0,10.0,4.9,2,Electronics,Yes,18.0
STU00998,7.77,8.36,7.4,4.8,38.4,2,2,5,5.0,0,9.9,6.0,4,Mechanical,No,0.0
STU00999,6.31,6.71,4.8,1.4,59.6,2,1,2,5.6,2,8.9,6.8,3,Electronics,No,0.0
STU01000,7.69,7.55,2.2,5.9,47.8,4,2,3,4.7,0,8.4,6.6,2,Electronics,No,0.0
STU01001,8.68,8.09,10.0,4.4,56.6,5,2,2,7.2,0,10.0,5.3,3,IT,Yes,13.26
STU01002,8.11,8.33,5.9,6.4,62.1,3,2,4,2.8,0,7.1,8.3,4,Mechanical,Yes,17.85
STU01003,7.07,7.63,4.6,2.8,46.5,3,2,2,1.0,0,6.5,5.1,2,Computer Science,No,0.0
STU01004,6.22,6.6,3.6,4.3,48.1,0,0,0,4.4,1,9.0,6.3,2,Electronics,No,0.0
STU01005,7.84,8.38,6.2,5.0,63.3,1,3,3,3.5,0,9.4,5.6,2,Mechanical,Yes,16.65
STU01006,7.47,7.36,6.0,3.9,44.6,1,0,3,5.2,0,8.7,4.6,2,IT,No,0.0
STU01007,8.07,7.84,7.3,7.2,56.4,2,2,4,3.1,0,10.0,5.2,2,Computer Science,Yes,18.0
STU01008,7.76,7.39,4.2,4.8,54.2,3,0,2,4.1,0,8.7,4.4,3,Electronics,No,0.0
STU01009,8.26,8.23,5.5,5.1,71.6,1,2,0,3.9,0,7.0,6.2,4,Electronics,No,0.0
STU01010,6.36,6.32,7.5,4.3,39.3,1,1,0,5.0,1,10.0,4.1,2,Computer Science,No,0.0
STU01011,8.58,8.68,6.6,4.1,56.5,6,2,3,3.6,0,9.4,5.3,2,Mechanical,Yes,16.84
STU01012,7.24,7.18,4.9,1.3,39.7,5,2,2,2.1,0,8.3,5.5,4,Electronics,No,0.0
STU01013,9.49,9.42,5.6,8.4,59.0,4,4,2,4.3,0,7.0,9.2,1,Electronics,Yes,18.0
STU01014,6.17,5.78,5.1,2.0,27.2,0,2,0,3.9,0,9.2,2.4,4,Mechanical,No,0.0
STU01015,9.08,9.55,8.2,7.5,58.2,4,4,4,4.0,0,10.0,7.2,2,Electronics,Yes,18.0
STU01016,7.24,7.28,6.5,4.3,71.0,2,2,5,3.5,1,6.8,4.8,3,Mechanical,No,0.0
STU01017,6.22,6.13,4.0,1.7,52.1,1,0,1,2.0,1,9.0,5.9,2,Computer Science,No,0.0
STU01018,6.42,6.05,5.1,4.0,60.7,3,0,1,2.3,0,6.7,6.3,2,Computer Science,No,0.0
STU01019,6.62,5.95,7.2,3.1,35.6,3,3,1,6.5,2,10.0,5.8,2,Computer Science,No,0.0
STU01020,7.51,8.16,7.0,3.3,30.7,5,2,0,7.4,0,10.0,7.0,2,Electronics,Yes,16.24
STU01021,7.63,7.91,4.3,3.5,58.8,1,1,0,6.5,0,8.8,3.4,4,Mechanical,No,0.0
STU01022,6.31,5.5,1.0,1.1,66.7,0,2,2,4.6,0,5.5,3.0,3,Mechanical,No,0.0
STU01023,6.97,7.35,5.4,4.4,43.9,1,3,0,4.2,2,8.5,3.1,1,Mechanical,No,0.0
STU01024,9.57,10.0,8.3,6.0,71.8,3,4,2,3.4,0,8.5,6.9,2,Computer Science,Yes,18.0
STU01025,9.07,9.13,5.0,6.4,47.7,4,3,6,3.6,0,8.6,6.9,3,IT,Yes,18.0
STU01026,7.52,8.32,5.4,4.4,54.5,2,2,2,3.3,0,9.1,4.3,3,Civil,No,0.0
STU01027,7.05,7.16,4.6,2.9,48.9,3,2,3,8.0,0,9.2,4.0,3,Electronics,No,0.0
STU01028,7.14,6.43,5.3,2.3,26.0,3,1,2,2.1,0,8.5,5.3,1,Electronics,No,0.0
STU01029,7.74,7.92,4.8,7.9,43.5,2,1,3,4.6,0,9.7,8.6,2,Mechanical,Yes,18.0
STU01030,5.77,5.89,6.0,2.5,26.8,2,0,0,1.0,0,6.5,4.5,4,Computer Science,No,0.0
STU01031,6.69,6.39,5.0,5.8,28.6,0,1,2,4.5,0,8.0,7.5,2,Computer Science,No,0.0
STU01032,5.0,5.29,2.1,3.0,25.3,1,0,0,2.1,0,6.5,4.3,2,IT,No,0.0
STU01033,7.48,6.65,6.8,4.2,59.9,0,1,1,1.0,0,7.0,4.5,1,Computer Science,No,0.0
STU01034,7.78,8.28,3.7,5.2,48.6,2,2,3,5.9,0,9.0,7.0,3,Electronics,Yes,14.59
STU01035,6.42,5.98,6.5,3.5,59.1,1,1,0,4.0,0,9.9,5.1,3,Computer Science,No,0.0
STU01036,8.89,8.4,8.0,8.5,60.8,4,2,5,1.9,0,6.5,8.2,2,Computer Science,Yes,18.0
STU01037,5.53,5.47,5.9,3.2,42.2,1,2,1,2.7,0,8.0,5.5,1,Civil,No,0.0
STU01038,5.24,5.46,3.4,1.0,41.9,0,1,0,3.3,0,7.5,5.0,3,Electronics,No,0.0
STU01039,7.27,7.35,4.5,4.7,70.6,1,2,2,3.9,1,7.8,5.9,2,Electronics,Yes,14.72
STU01040,8.26,7.89,6.1,6.5,51.5,6,4,3,6.1,0,8.0,8.1,3,Civil,Yes,18.0
STU01041,9.02,8.77,6.5,5.0,71.5,1,3,1,5.6,0,9.4,7.0,3,Computer Science,Yes,16.17
STU01042,6.45,5.88,3.6,3.9,34.2,1,2,4,5.9,1,8.5,4.9,2,Civil,No,0.0
STU01043,8.29,8.18,5.2,7.2,81.0,2,3,3,1.1,0,5.5,7.1,2,Computer Science,Yes,18.0
STU01044,6.95,7.49,4.4,2.9,37.1,3,0,2,7.1,0,9.8,5.0,2,Mechanical,No,0.0
STU01045,6.79,6.79,3.1,2.9,52.9,3,0,1,3.3,0,7.7,5.6,2,Computer Science,No,0.0
STU01046,8.06,8.49,6.9,6.7,77.2,2,3,5,8.2,0,10.0,4.1,3,Civil,Yes,18.0
STU01047,7.78,8.51,5.5,4.5,41.9,0,2,4,1.0,0,6.3,6.2,4,Computer Science,No,0.0
STU01048,5.11,4.82,3.0,1.0,42.0,1,0,1,2.3,2,7.0,4.1,3,Electronics,No,0.0
STU01049,8.77,8.68,4.8,7.2,52.2,1,3,1,8.3,0,9.5,6.7,2,Electronics,Yes,15.93
STU01050,8.66,9.75,4.6,6.7,91.2,2,1,3,3.7,0,7.9,6.5,3,Civil,Yes,14.34
STU01051,6.25,6.97,7.3,3.2,21.3,1,0,3,1.0,0,8.8,6.8,3,Electronics,No,0.0
STU01052,7.47,6.63,4.4,5.9,35.6,4,3,2,4.0,0,8.2,8.8,3,Computer Science,No,0.0
STU01053,7.59,7.78,6.4,6.1,41.3,1,2,3,4.9,0,9.2,8.5,2,Electronics,Yes,18.0
STU01054,7.31,7.31,5.5,4.3,39.4,3,2,1,5.0,0,9.0,7.7,4,Electronics,No,0.0
STU01055,6.34,6.75,1.0,5.6,51.0,0,3,2,4.0,1,7.6,5.9,3,Electronics,No,0.0
STU01056,6.19,5.82,7.0,4.9,65.1,1,1,2,3.0,1,8.9,6.4,2,Computer Science,No,0.0
STU01057,6.97,6.55,6.0,1.6,63.6,2,0,0,4.8,1,9.8,5.0,3,Mechanical,No,0.0
STU01058,8.41,8.07,5.0,4.5,64.1,5,2,4,1.0,0,6.4,6.9,3,Computer Science,Yes,15.03
STU01059,7.65,7.36,5.5,2.1,55.3,3,3,2,6.1,0,8.6,3.7,3,Computer Science,No,0.0
STU01060,6.56,6.97,2.9,3.1,39.2,0,2,1,4.3,1,5.4,5.0,3,IT,No,0.0
STU01061,7.93,7.34,8.5,3.7,62.1,3,4,1,3.0,0,9.0,5.1,1,Electronics,Yes,18.0
STU01062,4.0,4.0,1.2,1.0,23.5,0,0,0,1.0,3,3.5,5.5,2,Civil,No,0.0
STU01063,8.38,7.49,5.3,7.0,63.3,3,1,2,6.5,0,9.7,6.5,3,Electronics,Yes,15.68
STU01064,4.91,5.41,2.2,1.0,24.4,1,0,0,1.5,0,5.4,4.7,3,Civil,No,0.0
STU01065,6.57,7.21,4.8,3.6,32.1,1,0,0,8.5,1,10.0,3.5,3,Computer Science,No,0.0
STU01066,5.66,5.5,6.0,2.5,39.6,1,1,0,1.3,0,6.8,5.0,1,Electronics,No,0.0
STU01067,5.45,5.3,6.4,2.0,37.6,1,0,0,3.9,0,8.1,3.4,4,Electronics,No,0.0
STU01068,8.39,8.62,5.5,5.8,54.0,2,4,4,6.9,0,10.0,6.1,3,Computer Science,Yes,18.0
STU01069,6.44,7.18,5.1,1.0,36.3,0,0,3,1.0,0,8.2,4.9,3,Mechanical,No,0.0
STU01070,7.42,7.62,5.5,3.5,60.1,0,0,5,2.7,0,8.5,5.8,4,Mechanical,No,0.0
STU01071,6.94,6.59,3.5,5.8,55.0,3,1,1,3.4,1,7.9,7.7,1,Electronics,No,0.0
STU01072,7.57,6.76,9.1,3.2,77.1,1,2,5,6.6,0,10.0,5.4,3,Civil,Yes,14.43
STU01073,7.09,6.53,7.1,6.1,67.3,0,2,1,3.2,1,8.9,5.3,3,Mechanical,No,0.0
STU01074,5.46,5.5,4.1,1.0,23.4,1,1,1,3.5,1,5.6,4.2,1,Computer Science,No,0.0
STU01075,8.2,7.87,8.3,3.6,57.3,1,2,4,5.3,0,9.6,3.0,2,IT,No,0.0
STU01076,6.41,6.51,6.3,2.1,28.9,0,1,3,1.0,0,9.2,5.0,1,Civil,No,0.0
STU01077,5.13,4.85,3.6,3.1,20.0,0,0,0,2.8,2,8.3,3.9,1,Electronics,No,0.0
STU01078,6.49,5.96,5.1,2.7,72.3,1,2,0,2.5,0,8.5,4.3,1,Electronics,No,0.0
STU01079,8.8,8.21,8.7,6.6,82.2,4,4,6,3.1,0,9.7,6.9,3,Computer Science,Yes,18.0
STU01080,8.02,8.8,4.4,5.3,50.6,2,3,4,5.9,0,8.3,7.3,3,Mechanical,Yes,15.36
STU01081,6.58,7.02,7.2,3.4,61.6,4,2,2,6.1,0,9.3,5.8,3,Computer Science,No,0.0
STU01082,6.58,7.45,4.3,5.0,63.3,1,1,0,1.0,3,8.4,5.1,3,Mechanical,No,0.0
STU01083,6.61,6.88,7.0,4.5,23.8,1,0,3,7.5,0,10.0,3.7,3,Electronics,No,0.0
STU01084,9.49,9.28,7.0,5.6,80.1,5,3,3,6.9,0,10.0,8.5,2,Computer Science,Yes,18.0
STU01085,7.46,8.12,5.9,4.2,47.8,5,3,1,3.7,0,8.9,7.1,3,Computer Science,Yes,17.09
STU01086,7.52,7.5,5.4,6.7,58.8,2,0,6,9.7,0,10.0,7.8,1,Electronics,Yes,17.2
STU01087,8.24,8.35,5.2,5.9,96.0,4,3,2,4.2,0,7.5,5.6,3,Computer Science,Yes,15.92
STU01088,7.29,7.27,4.8,2.5,71.3,4,0,1,3.1,1,10.0,3.5,3,Mechanical,No,0.0
STU01089,6.69,5.22,6.8,1.9,46.0,4,1,2,6.0,1,10.0,4.2,4,Computer Science,No,0.0
STU01090,6.76,7.56,1.3,4.8,65.1,3,0,0,4.3,0,8.3,5.0,3,Computer Science,No,0.0
STU01091,6.91,7.16,3.1,4.7,26.2,3,3,3,2.8,0,6.1,5.2,1,Computer Science,No,0.0
STU01092,6.96,7.12,3.9,2.8,55.7,1,1,0,5.5,1,9.6,5.7,2,IT,No,0.0
STU01093,7.87,7.84,4.1,5.9,63.3,3,1,5,3.1,0,7.2,4.3,2,Computer Science,No,0.0
STU01094,7.06,7.14,7.3,6.0,58.9,2,3,3,4.1,1,9.8,4.9,3,Mechanical,Yes,14.61
STU01095,7.88,7.58,7.6,6.8,50.9,1,2,4,2.1,0,9.3,9.2,3,Mechanical,Yes,18.0
STU01096,6.9,7.21,5.8,5.8,53.8,2,0,2,2.7,0,7.6,6.6,3,Electronics,No,0.0
STU01097,7.09,6.44,4.1,4.8,61.0,1,2,4,8.0,0,9.3,4.8,4,Electronics,No,0.0
STU01098,4.6,4.69,5.1,1.0,20.0,0,0,0,1.2,1,6.4,2.3,3,Computer Science,No,0.0
STU01099,8.1,8.38,3.5,4.8,55.0,2,2,5,5.2,0,8.8,5.8,3,Electronics,No,0.0
STU01100,7.42,7.32,8.5,4.5,42.5,2,1,1,2.6,0,9.6,5.9,1,Mechanical,No,0.0
STU01101,8.2,8.39,4.9,4.4,67.5,3,3,5,6.8,0,10.0,7.1,2,Mechanical,Yes,18.0
STU01102,4.0,4.0,2.2,1.0,42.5,0,0,0,2.4,2,7.1,2.4,4,Electronics,No,0.0
STU01103,9.51,9.03,6.4,8.5,62.7,1,4,7,2.2,0,8.7,7.8,3,Electronics,Yes,18.0
STU01104,6.83,6.95,3.3,1.9,35.6,2,2,2,3.3,0,7.6,2.7,3,Computer Science,No,0.0
STU01105,8.33,8.67,9.0,3.7,62.0,1,3,3,4.0,0,10.0,4.2,3,IT,Yes,14.53
STU01106,5.75,4.81,5.2,3.5,26.2,1,1,3,2.2,0,8.3,3.1,3,Mechanical,No,0.0
STU01107,7.74,8.0,7.4,4.5,53.2,0,3,4,4.9,0,10.0,4.6,3,Mechanical,No,0.0
STU01108,5.74,5.47,2.2,1.0,35.9,1,0,1,1.0,0,5.1,4.6,4,IT,No,0.0
STU01109,6.25,6.15,4.7,3.0,51.0,0,1,1,1.5,0,8.2,4.7,1,Civil,No,0.0
STU01110,9.3,8.63,7.6,6.5,72.2,4,3,3,9.0,0,10.0,8.3,4,Civil,Yes,18.0
STU01111,6.77,6.34,5.2,3.2,50.1,2,0,3,5.7,0,10.0,4.2,4,Mechanical,No,0.0
STU01112,7.26,7.74,3.5,5.1,71.7,1,2,3,3.5,0,7.4,5.9,2,Computer Science,No,0.0
STU01113,8.04,8.06,7.4,3.6,61.6,5,2,5,4.1,0,9.7,5.6,3,Electronics,Yes,14.91
STU01114,7.59,7.4,5.7,4.7,49.7,6,3,2,2.4,1,7.6,6.2,1,Mechanical,Yes,18.0
STU01115,7.18,7.12,3.7,4.0,47.9,3,2,1,5.0,0,7.6,5.7,4,Electronics,No,0.0
STU01116,7.44,7.68,2.6,4.6,44.3,3,1,4,6.1,0,7.5,9.8,1,Computer Science,Yes,18.0
STU01117,9.88,10.0,8.2,5.4,60.8,7,3,6,5.3,0,10.0,6.5,2,Electronics,Yes,18.0
STU01118,6.93,6.89,8.6,3.3,32.8,0,1,0,1.8,0,8.9,4.1,3,Civil,No,0.0
STU01119,7.24,7.79,3.7,4.3,65.5,1,3,3,3.1,1,8.1,5.5,4,Electronics,No,0.0
STU01120,8.26,8.75,6.3,6.2,51.5,3,2,4,1.6,0,10.0,7.2,4,Civil,Yes,14.51
STU01121,8.33,8.54,7.7,7.8,64.4,1,2,3,7.3,0,10.0,8.0,4,Electronics,Yes,17.36
STU01122,8.42,8.45,4.2,6.7,57.8,2,2,2,2.3,0,7.5,6.1,3,Electronics,No,0.0
STU01123,7.77,8.1,4.9,5.5,55.8,0,1,2,4.7,0,8.6,4.0,3,IT,No,0.0
STU01124,5.63,5.79,2.6,3.9,52.9,0,0,0,3.2,1,6.9,4.8,2,Computer Science,No,0.0
STU01125,8.96,9.49,8.0,6.0,67.8,3,2,3,1.8,0,10.0,7.8,3,Electronics,Yes,16.45
STU01126,5.62,6.07,5.9,4.2,27.9,1,0,1,4.1,0,8.3,6.4,1,Computer Science,No,0.0
STU01127,7.36,6.85,5.5,5.8,46.1,1,1,4,8.3,1,9.8,2.8,2,Mechanical,No,0.0
STU01128,6.09,5.55,3.0,2.4,53.0,0,1,2,3.4,4,8.0,3.4,3,Electronics,No,0.0
STU01129,6.92,6.57,4.3,6.2,55.2,1,3,3,2.9,1,6.3,6.1,3,Electronics,No,0.0
STU01130,7.39,7.88,4.4,5.0,64.2,1,2,0,1.3,0,7.1,6.6,3,Electronics,No,0.0
STU01131,7.39,6.6,3.8,7.1,50.3,0,3,8,6.0,0,10.0,7.4,1,Computer Science,Yes,18.0
STU01132,7.51,7.71,5.3,5.0,37.3,2,0,2,1.2,0,6.2,5.0,2,Computer Science,No,0.0
STU01133,8.94,9.12,7.4,5.7,71.6,2,3,6,5.5,0,9.4,7.9,4,Mechanical,Yes,18.0
STU01134,7.54,8.12,6.2,3.7,57.4,0,2,4,2.9,0,9.5,4.6,4,Civil,No,0.0
STU01135,6.71,6.8,4.8,3.2,51.0,0,1,3,3.9,1,8.5,4.8,3,Civil,No,0.0
STU01136,8.16,7.49,6.0,4.7,42.7,7,3,3,6.4,0,10.0,7.8,3,Computer Science,Yes,18.0
STU01137,8.43,7.95,6.0,7.2,53.8,8,3,4,3.9,0,9.7,8.3,1,Computer Science,Yes,18.0
STU01138,5.53,4.94,1.9,2.2,27.0,1,0,0,3.8,2,7.1,5.7,3,Electronics,No,0.0
STU01139,7.72,7.45,5.8,2.9,60.6,5,3,3,1.8,0,7.4,5.1,2,Electronics,No,0.0
STU01140,7.84,7.75,4.8,5.3,61.9,3,3,4,1.1,0,6.7,6.9,2,Computer Science,Yes,18.0
STU01141,6.64,6.06,2.7,3.7,46.6,1,2,0,1.0,1,4.7,5.1,2,IT,No,0.0
STU01142,8.65,9.39,6.9,5.4,74.8,3,3,4,4.5,0,10.0,6.1,2,IT,Yes,17.38
STU01143,6.82,6.16,3.9,4.1,66.4,2,1,3,9.6,1,9.8,4.3,4,Computer Science,No,0.0
STU01144,7.15,7.82,5.5,4.1,55.4,4,2,4,1.3,1,6.1,8.5,1,Mechanical,Yes,18.0
STU01145,6.79,7.38,6.1,4.5,56.4,3,3,0,1.0,1,8.8,5.3,1,Computer Science,No,0.0
STU01146,7.02,7.47,3.6,4.7,43.7,4,2,2,1.9,0,7.1,4.4,2,IT,No,0.0
STU01147,5.68,5.33,4.1,2.9,30.7,1,0,0,1.0,3,4.2,4.4,3,Mechanical,No,0.0
STU01148,5.27,5.44,1.0,1.0,48.3,1,0,0,1.0,2,4.6,3.1,2,Computer Science,No,0.0
STU01149,8.91,8.27,8.8,8.8,54.8,2,3,2,2.6,0,8.5,8.9,4,Computer Science,Yes,18.0
STU01150,5.98,6.44,2.1,1.0,50.2,1,0,1,1.7,1,6.4,4.7,1,Computer Science,No,0.0
STU01151,5.81,5.77,3.3,2.4,61.1,1,1,0,5.0,0,7.8,2.6,2,Electronics,No,0.0
STU01152,4.42,4.22,4.9,1.0,37.2,0,0,0,1.0,1,7.5,3.6,3,Electronics,No,0.0
STU01153,6.23,5.62,4.0,3.6,42.9,0,1,1,3.3,0,8.6,3.7,3,Electronics,No,0.0
STU01154,5.41,4.17,1.9,2.3,21.2,1,0,0,3.0,1,7.2,2.8,3,Mechanical,No,0.0
STU01155,8.97,8.45,7.6,6.2,67.7,4,3,5,4.6,0,10.0,4.8,2,Civil,Yes,18.0
STU01156,8.21,8.77,7.0,7.3,71.8,2,2,1,4.5,0,10.0,6.9,2,Computer Science,Yes,18.0
STU01157,6.17,5.97,3.4,4.3,41.2,1,2,1,1.5,0,7.0,5.2,3,Computer Science,No,0.0
STU01158,9.7,9.62,6.4,6.8,83.9,4,4,2,3.1,0,10.0,5.3,3,Computer Science,Yes,18.0
STU01159,8.18,8.51,5.3,6.4,63.8,0,0,1,4.4,0,7.9,7.8,2,Civil,Yes,18.0
STU01160,6.61,7.51,4.4,5.4,50.4,3,2,0,4.4,0,8.4,5.4,4,Electronics,No,0.0
STU01161,4.0,4.66,1.0,1.7,22.2,0,0,0,2.7,1,4.4,2.1,1,Electronics,No,0.0
STU01162,9.75,9.26,6.9,7.1,54.5,3,4,4,6.2,0,10.0,7.7,2,Mechanical,Yes,18.0
STU01163,5.33,4.36,6.3,1.0,31.5,1,0,1,2.2,0,7.7,1.0,3,Civil,No,0.0
STU01164,5.03,6.21,2.1,2.0,29.0,0,0,0,3.0,0,5.7,2.5,2,Mechanical,No,0.0
STU01165,8.23,9.36,5.1,6.3,66.7,3,2,3,9.4,0,9.6,8.3,2,Computer Science,Yes,18.0
STU01166,9.93,10.0,5.6,6.6,73.3,3,4,3,6.3,0,10.0,8.0,3,IT,Yes,18.0
STU01167,8.66,8.02,7.2,6.0,76.3,5,0,5,6.9,0,9.9,6.0,1,Electronics,Yes,18.0
STU01168,7.68,8.16,7.3,4.7,58.8,2,2,2,4.1,0,9.1,7.4,4,Electronics,Yes,16.77
STU01169,7.71,7.66,7.3,6.5,49.6,3,2,3,5.5,1,10.0,6.9,1,Civil,Yes,18.0
STU01170,8.02,7.96,3.9,7.4,48.4,2,3,1,4.2,0,7.9,7.0,3,Civil,Yes,18.0
STU01171,7.91,8.36,6.5,6.5,50.0,3,2,1,2.1,0,7.3,6.7,3,Civil,Yes,16.52
STU01172,7.34,7.51,7.4,4.3,54.6,3,2,1,6.1,0,10.0,7.5,3,Computer Science,Yes,15.51
STU01173,7.13,6.54,5.9,5.5,46.6,3,1,3,5.6,0,10.0,7.6,1,Electronics,Yes,18.0
STU01174,6.92,6.76,5.7,4.7,36.4,1,1,2,3.7,0,9.0,7.4,1,Civil,No,0.0
STU01175,6.1,6.43,3.6,2.8,54.9,1,0,1,2.8,0,6.6,6.0,3,Mechanical,No,0.0
STU01176,6.66,6.92,5.1,6.1,49.1,0,2,2,5.8,0,9.5,7.0,1,IT,No,0.0
STU01177,4.97,5.1,5.2,1.0,37.1,1,0,0,1.8,2,6.0,3.4,3,Electronics,No,0.0
STU01178,6.88,7.35,5.4,4.6,39.2,3,2,1,3.1,0,8.3,6.5,2,Civil,No,0.0
